id,sex_Male,age,race_African_American,priors_count,juv_fel_count,c_charge_degree_F,c_charge_degree_M,fitness
1668,1,45.01358286590646,0,16.644631615689054,1.9460917852119897,0,1,1.1592979044366298
1669,1,29.883992650054026,0,4.0189584109070475,0.050738806544381454,1,0,2.207923837993869
1670,1,25.124040360499155,1,0.771780438541747,0.0525900191235551,1,0,3.191702354993096
1672,0,19.302476718070594,1,0.011982788571907044,0.12483988760682019,0,0,1.5934476660869672
1680,1,46.43611349454781,0,7.656070676008076,0.1340440600343995,1,0,1.4560689941511369
1681,1,50.076813230603676,1,8.715949732959395,0.006591879237916043,1,0,4.181454097212397
1682,0,41.63764367693628,0,3.149686162490495,0.0729282397173181,1,0,2.006191641343222
1684,1,23.968746326156108,0,1.4518855566064248,0.211928420262264,1,0,1.0209449993999227
1686,0,24.718226455012793,1,1.3417824776254417,0.030374898587715027,1,0,2.5554770171804257
1689,1,53.35398194011945,1,5.1220171483225325,0.09267713369627284,0,1,1.2998919252662897
1691,1,27.047057167005693,0,3.140878313605533,0.06028625282730182,0,1,2.4058840339486127
1692,1,46.02074977350178,1,1.6211309500338889,0.14292352432397903,0,1,1.3548136700877724
1698,0,24.910027025806958,0,0.6583612168107433,0.104354598465628,0,1,1.6979953021468883
1699,0,30.947316180996886,0,1.6807928271057482,0.12331283557108774,1,0,1.7313520200109445
1700,1,20.86971382136811,1,0.08381199270020012,0.007928203367446596,0,1,4.481439539072018
1702,1,45.56557532054462,0,14.455270853803203,0.07216478251748093,1,0,0.8658256258436935
1706,1,30.158581225054128,1,4.1008396267041665,0.4611760700593326,0,1,0.5526761053005976
1707,1,23.675432060612366,1,0.9847787710499212,0.2223396114590659,1,0,1.0623396091187547
1709,1,42.81623779864194,0,12.560447082607995,0.20884256943416446,0,1,0.7112714761649251
1710,0,27.4933823677322,0,0.7746530090768311,0.0024379396473706016,0,1,1.4902637901147944
1711,0,40.105902581847864,0,3.5703098998764116,0.11742711718979448,0,1,1.1483520015786348
1715,1,43.11194288863205,1,7.12542580368567,0.19884080463327125,1,0,1.0453806946004096
1717,1,32.14218253478097,0,4.743742672799223,0.02678881100730557,1,1,1.8458881161632403
1718,1,36.43272244731533,1,7.326145726161437,0.11000194183617973,1,0,0.7344712959671562
1719,1,62.892260267198175,1,8.778825889344045,0.05868484293675147,1,0,0.7953779725363178
1727,0,51.759996580600834,1,4.735319519866399,0.011253388677079368,1,0,1.9507574363743885
1729,1,41.72994272494699,1,3.798762467320005,0.006673389873668167,0,1,2.0350936936459294
1730,1,46.065514301939736,1,4.871750317284162,0.040665321615440675,1,0,4.883661144225668
1733,0,48.62110432033916,0,4.964553120282389,0.5094630286574642,0,1,0.4708970642174949
1735,0,36.21534199186931,0,4.346826937755644,0.03252109778850709,0,1,1.2015216517232137
1736,0,25.24119932952591,1,0.018120010732924907,0.0074282697392402675,1,0,11.840028110297755
1737,0,49.88586449756255,1,13.317650241824541,0.13553258527324585,1,0,0.7793469332624393
1746,1,22.937169652095513,1,1.784897822201481,0.013805869350502764,0,1,2.619851419989321
1749,0,53.8543058415942,1,4.671948289676564,0.014602917858308473,0,1,0.8805979859986757
1750,1,23.203702239327185,0,1.848958995047545,0.20805226590108195,1,0,1.0092054329517786
1752,0,48.15472871214552,0,3.554444404680712,0.047279057227089805,1,0,0.8787364490570191
1754,0,35.086753935473446,0,3.5252176754331788,0.1218455949341335,0,1,0.9772758207838242
1755,0,25.190222100581583,1,0.27875137613899703,0.18621449644148358,1,0,1.3125180725582677
1757,0,27.272592857013798,0,0.09569071302888421,0.036848010746015625,1,1,1.8098198823749905
1760,1,33.34648166325393,0,4.877887286261839,0.014568865800423936,1,0,4.258118748709748
1764,0,26.46434446745223,0,1.6570707187745004,0.09993718467675716,0,1,1.5748551903353585
1768,1,54.980677788824096,1,6.959626772544514,0.35406562221753646,1,0,0.45724088324744144
1770,1,25.634232563023176,1,0.9504172828771473,0.05824153625244577,1,0,2.1837582664969495
1774,1,22.741460074714237,0,1.7089976082477198,0.1105229128520957,0,1,2.002607123076313
1776,1,23.25044353302248,1,0.010294039385516651,0.20980241902804897,1,0,1.160855637235572
1780,0,31.272098327510033,0,2.105226507327307,0.1388162568147333,1,0,1.2124722847068943
1781,0,31.480264188956074,0,3.3230563708214422,0.010248555503566958,0,1,3.477139646660982
1786,1,41.00606396129432,0,7.462766692356871,1.872184308547764,0,1,1.256534216677868
1787,1,23.659390380912615,1,1.6121091201259263,0.10813257647820373,1,0,1.6505770377622873
1791,1,27.915701890637436,1,2.1890669500584936,0.115725351804985,1,0,0.7912781127553729
1794,1,50.741821080975626,1,4.676592152401593,0.024969706574562434,1,0,2.6662404515931057
1796,1,19.28689124568157,1,0.0776355190360567,0.1758749558821715,1,0,1.3832775628061518
1797,0,28.549285557158754,1,2.655549601001894,0.11771385479385499,1,0,1.8590387478750745
1800,1,49.25686095041948,0,18.182525196657405,0.01736169726054282,1,0,0.4394513045812866
1801,0,21.62670497335967,1,0.6608623627382904,0.02117554435117075,0,1,4.55600985952768
1803,0,29.63448163435277,0,1.8628419501792615,0.024378356722609684,1,1,1.2522519484294323
1805,1,27.961231018101984,1,3.4411790143107246,0.07647291726660121,1,0,2.0923108734421074
1806,0,32.96590014920021,0,4.426325239450901,0.05245785260424851,1,0,2.0363732436783573
1816,0,50.32906359760852,0,11.77775458634941,0.29312475659173387,1,1,0.4442223188338214
1817,0,35.78165396994032,1,6.208718763654176,0.3191907925627513,1,0,0.7405440389093784
1820,1,51.741882991840825,1,3.545450953904261,0.21500042606418246,0,0,0.9996071308671309
1821,0,29.709516605137985,0,2.134704873572124,0.5741509051159555,0,1,0.4252385077884294
1822,1,31.821574482105518,0,3.513671868677659,0.10307255488544165,1,0,1.6755891702257886
1829,0,28.62557433733144,0,0.8196505868184101,0.13396327486648874,1,0,1.5440671575846685
1830,1,18.661254239186075,1,1.0182814372561966,0.3003566418749992,0,1,0.7854115680443028
1834,1,31.667952845220228,0,3.524674732895061,0.0923837530504068,1,0,1.2507403299800457
1841,0,36.13142245927645,0,4.647465952423035,0.11521960233520367,0,1,1.1033447969184895
1844,1,49.48168932289118,0,8.736916749549595,0.036895664800296046,1,0,4.0637556577501215
1845,0,32.75308828390299,0,2.723174910633064,0.07432008455064976,1,0,1.5728713280211812
1847,1,41.78998712106623,1,2.065623513273507,0.0127755294287768,0,1,3.2190059434451452
1848,1,44.045108502912825,1,5.011863821762386,0.0812563463636451,1,0,0.9452391887370236
1849,1,33.65248225627102,1,5.30851155133748,0.018109456777881672,1,0,2.8121422511198264
1850,1,32.0558203072318,1,3.48448398899065,0.02374933722104622,1,0,6.572479498260131
1852,1,30.42487603638491,1,4.347591406215734,0.07946649179104703,1,0,1.3824470649334448
1853,0,37.51385074173498,0,3.54351198753301,0.01564239958031788,1,0,1.5182242196325453
1854,1,36.9582916098211,1,5.183608094315395,0.0666276953565692,0,0,1.4281876212445515
1859,0,34.615019070480315,1,4.343099859275279,0.11825188106049378,0,1,1.0081657067057093
1860,1,19.435539141989633,0,0.855313117161105,0.029668648450464907,1,0,5.127074798953672
1861,1,32.779929871062855,1,3.6240736546861774,0.2476707730896366,1,0,0.73286880883614
1862,1,22.48513326222017,1,0.34753474576177945,0.22290401575864038,0,1,0.876746856207597
1863,1,31.949256966892246,1,4.563118310416636,0.055774708329603406,1,0,2.055970654045701
1864,1,23.558530279837196,1,0.82234992856135,0.20292927229188518,0,1,0.7140113275848665
1865,0,27.803149475293864,0,0.5757684295463972,0.16180277906321372,1,0,0.8581614703419779
1868,1,22.143226696977557,1,0.014122762977442083,0.04302500029397249,0,1,5.108375860852768
1869,1,46.79504236450174,1,4.127525663118581,0.02568974257415313,0,1,1.3251623100269851
1870,1,19.028738425020276,1,0.06506792544389572,0.06526563116820983,1,0,3.4758366195258086
1871,0,24.841900510476865,1,0.3927137487673926,0.14157298804795548,0,0,1.1613175361233068
1872,1,34.907310517922376,1,4.599447583659555,0.2438198717704343,0,1,0.6872602065690672
1874,0,27.398461407402763,0,0.9225714170984722,0.03961750903814787,0,1,5.560002019732059
1877,1,27.59471714214785,1,2.0157637104757375,0.08858048106203942,0,1,2.0704846974794
1879,1,22.073016685493098,1,0.9713607312291539,0.060511749797009795,1,0,2.921059819576567
1886,1,61.11594321825905,1,12.119547168769074,0.28853578748662123,1,0,0.9012937844064611
1888,1,34.42968207956755,0,6.310229598340444,0.039726376450122114,0,1,2.5722910186569887
1890,1,33.10861337930686,1,4.307660650910606,0.052223150740160484,0,1,1.946371362498135
1893,1,27.970894248459622,0,3.727293569461043,0.04122545708352687,0,1,2.778116717488565
1894,0,26.97245739408105,0,1.207202547467634,0.23579082428880627,1,1,0.6979192914128426
1895,0,31.549871652636206,1,1.4961164865677112,0.8619269188122725,1,0,0.9383436479049624
1897,1,19.18688859110236,0,0.9744039160736961,1.0577244668971475,1,0,3.4125660940339593
1901,0,41.938518133427614,0,3.2538883121562723,0.08712203374380278,1,0,1.3888726605506982
1904,1,32.35124926082131,1,3.5997834400493645,0.04671026125496747,1,0,1.9770555373966703
1906,1,26.19271467125771,0,3.355523379732772,0.24084239649382333,0,1,0.9209265848520672
1907,1,24.81205194682835,1,0.9265062017069781,0.05416950178670499,1,0,3.024858210350878
1908,1,19.928920730187826,0,0.7754321125568953,0.10953680532396204,0,1,2.0176551894509456
1909,1,47.23856421011333,1,1.5285813928413883,0.04843053587328949,0,1,1.0615303029459724
1910,1,51.22769556755051,1,4.5920750724789405,0.0090031894811049,1,0,2.6166189352079807
1913,1,22.692182880080523,1,0.03251514061316518,0.22559755663510428,1,0,1.1154451149650393
1914,1,21.244325889936768,1,0.7968637546257651,0.0008860444062119832,1,0,7.392614976343339
1915,1,33.46420443652094,1,4.058606015998989,0.05018885796652661,1,0,3.8841287023284217
1917,1,53.138558026275795,1,4.747856609485368,0.06282561170631862,1,0,1.0795401956408481
1919,0,32.0174741668587,0,3.530206395509883,0.17174472154705134,1,0,0.9446004748483211
1923,1,37.56224497975798,0,7.209045707045858,0.5937311618601449,0,1,0.36920386461410676
1924,1,18.480895168210154,1,0.1593868632191353,0.4792526522300222,1,0,0.5485034219438493
1926,0,45.89276421207275,0,4.051961220139344,0.15365321915834507,0,1,1.4018611011275857
1927,1,32.54682448086943,1,3.1065060891200424,0.23347033117800953,1,0,0.9757660011735514
1930,0,53.52457233334212,1,4.911417012477304,0.10619175060484487,0,1,0.967350996188352
1931,0,43.64735491750593,0,3.504240419830562,0.26204813474894895,0,1,0.6492243736814141
1938,0,44.31050364560997,0,4.285450987801331,0.07973190407232211,0,1,1.4119545667362732
1939,1,22.20200097356485,1,0.15807283340901757,0.15403571526476645,1,0,1.2922702597631284
1941,1,24.428597968727182,1,0.7441990305870116,0.020671323079413106,0,1,3.0682443708983356
1942,1,27.123680313015306,0,1.7872839373412996,0.15066293753697169,1,1,1.3265280902536196
1943,1,23.08637229178029,1,0.6172834073136513,0.4130324724290424,1,0,0.6200191994884824
1945,1,28.07728605242954,1,3.6803127083566367,0.022077364855277448,1,0,1.8594948385958354
1948,1,51.9331114868427,1,3.808753807659182,0.009040581490249444,0,0,2.5666123836412793
1951,1,19.14800516634305,0,0.9472325661991077,0.4895550974927998,1,0,0.5100953394497381
1952,1,18.855749393602572,1,0.384898699739622,0.10620492619654032,0,1,1.8948732499036853
1954,0,35.28471874715676,0,3.8312260414365307,0.021115348676303825,0,1,1.5496018622622856
1957,1,23.06754210801081,0,1.6538930590169532,0.06889661476715547,0,1,1.311146785936187
1961,1,29.646204067369442,0,1.9532059707082494,0.03185228863622491,1,0,3.525522525301953
1965,0,30.213223223314046,1,4.16936334679524,0.20398868844738738,1,0,0.971688867567735
1967,0,37.87340393972139,1,4.654374147139196,0.17851179570421705,1,0,0.8711412543033921
1971,1,45.543615546680236,1,2.168765709567022,0.13806211510778432,0,0,1.3651428875972305
1972,1,44.545879546763715,1,4.710522514076077,0.2595485891908611,0,1,0.5935780692845978
1974,1,24.481154949332804,1,0.7758701965845827,0.42694689802699193,1,0,0.5494635305886691
1976,1,28.30459836854319,0,3.5230154625782606,0.3173095817794125,1,0,0.5912040205350408
1983,1,42.48560765950019,1,1.6366544024268626,0.11793088696087084,0,0,1.2599438048598355
1987,1,54.30656352795121,1,5.708218435846913,0.2129072410898214,0,1,0.8783272378963527
1990,1,44.0099851302933,1,7.475229816874906,0.0027252799320365284,1,0,4.955318856886549
1993,0,26.487718356450973,0,0.7134785587151304,0.02451474471428794,1,0,2.9285266998343102
1994,1,36.52590131896763,0,6.8285557560428645,0.09207389829738455,0,1,1.449152190969987
1995,1,49.29169661473439,0,8.510258496925127,0.040602341869333536,1,0,2.4411158178281283
1999,1,44.449458979130426,1,3.526795589055487,0.01403223627244321,0,1,1.975205879884547
2002,1,47.1452026717166,0,12.099845421662547,0.05218195168058548,0,1,3.5213066150728194
2006,1,22.388641765786222,1,0.7761363785363407,0.045871723267143505,1,0,3.5806045235793373
2009,1,33.58118549013662,1,4.0343577623242926,0.004518234568728907,0,1,10.979710966387863
2010,1,24.25519569860015,1,2.7028548229502736,0.007560738929968114,0,1,2.06862388748299
2014,0,26.58680221805154,0,0.6292534358357749,0.006998052885820449,0,1,2.5124855853890664
2024,0,53.344904319630935,0,5.0513941152807496,0.08331346500000114,1,0,2.423659083414098
2026,1,36.85166441031619,1,4.135528734653404,0.48367926540120454,1,0,0.45298079880505765
2027,1,27.47513304777097,1,3.4891278010259708,0.008944278699207775,1,0,1.5041370794553315
2029,1,42.245485208065304,1,3.571657445866838,0.05890425748734662,1,0,2.2675418210276614
2034,1,32.88939544114208,0,3.629718969467921,0.005721872763708724,1,0,2.4683184785353367
2035,1,25.879542912868693,1,1.5654709800892896,0.05882227403608553,1,0,2.4290328566911485
2037,1,25.270938744297933,1,2.2964857663514637,0.2173340282818237,0,1,0.9064852133461481
2042,0,52.32550839545289,1,5.223667534015397,0.021387231047476085,1,0,2.0771042922434106
2045,1,24.26297250210119,0,0.7034909794228494,0.129513705874007,0,1,1.3344090937450732
2048,1,21.71821049217808,0,1.3456773215979045,2.0438602510240433,1,0,2.4125246384004626
2051,1,30.619877701098286,0,4.125680307316504,0.15535373684162357,1,0,0.9183037583657397
2052,0,43.168064576609154,0,3.9029111665980554,0.07056154004573267,1,0,1.5604432411882296
2053,1,21.819929917989178,1,0.12103636000037055,0.0261332058974606,0,1,6.165735186407132
2054,1,24.987444734856588,0,1.5622186868186838,0.04136610960571163,1,0,2.91330231946929
2055,1,34.77492133628633,1,5.756600205363327,0.1388034928688775,1,0,0.9073349417941111
2056,1,33.78276206562586,1,6.004114944304828,0.1428784728149557,1,0,1.4564982783417255
2057,1,45.669194089304575,0,14.425678051729829,0.05330971861475797,1,0,0.7529916503273566
2058,1,19.174457346424944,1,0.37920108474228664,0.22444718234554406,1,0,1.115431432598376
2061,1,27.10480199009595,1,1.6494664313837393,0.04575892421602168,1,0,1.9659729444263043
2062,1,57.85860841970115,1,8.078506178497136,0.16398682431246758,1,0,0.6584492838733511
2064,1,53.262598686993265,0,8.315689311375806,0.04716802413158305,1,0,2.74446588476267
2065,0,31.061772127527444,0,2.9731424409689566,0.03421953869794381,0,1,1.930906525752796
2066,1,36.71405842188852,0,6.642301393975513,0.005444636550966386,1,0,7.642732245611102
2069,0,23.064430016810267,1,0.03578210533820014,0.04250700330118429,1,0,3.288407812074413
2070,1,32.61991191221906,1,4.193898063996904,0.06081790383921648,0,1,1.9276714109258117
2071,1,37.91078122010922,0,7.453983043541957,0.1431030221976659,0,1,0.7340101987440655
2075,0,24.775302257940446,0,0.3272274225155192,0.01433014502613128,0,1,7.883017792592394
2076,1,33.591679333150495,1,6.17760682537355,0.06251453668245643,1,0,2.049075441520967
2077,1,25.336346623341466,1,1.7052718866586103,0.05174447351505851,0,1,2.5432528761198463
2078,1,42.13146219760944,1,4.242455536702328,0.16177764781752924,1,0,1.2540320852583606
2079,1,35.668649429055066,1,4.196512600087965,0.06509087612975861,0,1,2.419724466469896
2083,1,18.579466328192495,1,0.49983533264654767,2.7993070154070154,1,0,1.0743147464293197
2087,1,18.34878022141825,1,0.9314991382716076,0.06290433377200699,0,1,2.506178411068952
2089,1,26.076801478297206,1,1.7824856012812362,0.12021453977318908,1,0,1.2726787349985487
2090,0,21.816577232357915,1,0.5752554745869887,0.25193169848016783,0,1,0.9650525613087437
2093,0,33.32507358327111,0,3.986389125861811,0.22297211110103854,0,1,0.760910820890786
2094,1,22.92321446535446,1,1.0793680586486665,0.015760579566359567,0,1,1.6525517092203255
2095,1,53.4395115166391,1,3.8671451453410444,0.3238045008051138,0,0,0.5113775207417329
2096,1,58.95096552514102,0,16.28952914266858,0.18498461444524938,0,0,1.1077427953869903
2098,0,44.407933224124385,0,3.7155956028355197,0.02820611076825852,0,1,1.386996891735766
2099,0,28.789628992068728,0,1.1926103514920516,0.04238240480983757,1,0,1.9693264837884221
2100,1,44.05310766341285,1,5.086102334034037,0.04682002203748592,0,1,1.060744969563359
2101,1,34.1737965219765,0,6.499323037272364,0.2788219742082432,1,0,0.6315170538628708
2103,1,27.418024631807214,1,2.0858961005139176,0.36599768890182016,1,0,0.7341521810559591
2107,1,22.7417547185061,1,1.2388389052007676,0.037175196532246435,1,0,3.3433682483314393
2109,1,25.995866460669227,0,2.082781644991605,0.020054344082065523,1,0,3.030670384235741
2110,1,27.526005498875627,1,2.2764247607250376,0.14681853516962384,1,0,1.1529137579764885
2111,0,27.801538568224515,1,2.5101182891694274,0.2185595143760044,1,1,0.6941501486017315
2113,1,18.961791811294525,1,0.2675303314352062,0.04854860143341799,1,0,2.293589124299674
2115,1,41.982498605086874,1,2.654305100544463,0.1049844477315709,0,1,1.0630253769029239
2116,0,40.21053941091953,1,4.207737168410897,0.01955075722828159,1,1,1.5053929197699587
2121,0,31.600679047490267,1,3.0126376253004072,0.3515342211140027,1,0,0.6428525141370506
2123,1,23.786223125259298,0,1.7371053578628781,0.1510245331977189,0,1,1.280051159661997
2125,1,30.360712704866046,0,5.308344727796488,0.3984055584090651,0,1,0.5951340244818675
2128,1,28.04346480849412,1,2.854502596755104,0.1726604165656731,1,0,1.361692751333472
2129,1,18.6158804115651,1,0.4311933371999199,0.02186077773193018,1,0,5.152002119254628
2130,1,54.91441066815684,1,4.541534061653774,0.10097650510323408,0,1,1.2104045520930338
2131,1,33.273305335653106,1,3.539767763245494,0.29096945405125973,1,0,0.6201997022653457
2134,1,22.936899382898666,0,1.202781831264832,0.9828951056453428,0,1,4.29819579833499
2138,1,46.6994852912469,1,13.218261875195614,0.11942435203244894,1,0,0.5839929548063629
2140,0,51.86874191853542,0,4.782150640499805,0.22597339748242629,1,0,0.6237484545747788
2141,1,33.339590277077534,0,3.5723081640213206,0.0037863027350093503,1,0,1.618401022427584
2143,0,26.451339552003805,0,0.06311462541951363,0.02731991496682795,1,0,5.689540475271432
2147,1,24.39885017763754,1,0.6675801185062502,0.11857184765243778,1,0,1.240590331706676
2148,1,45.05373435786828,1,12.973241214131082,0.27595518661260865,1,0,0.6315313508531215
2149,1,27.344404260116416,1,1.5634655087474192,0.2333216790417647,1,0,0.7751128282566738
2150,1,28.30601769010134,1,2.8626399942878855,0.09006980053583025,1,0,2.491396789499356
2151,1,25.070876654889375,0,1.892414316817792,0.05271232550821958,1,1,2.855409101168877
2152,0,41.75350355527125,1,4.2356040064832845,0.0257732281694234,1,0,2.629212099248259
2153,1,28.157539553257394,1,2.9321351568365683,0.0987156314103399,1,0,1.5616707175400226
2156,0,44.26408564364206,0,3.5532412683942804,0.09149550429697895,1,0,1.2161587093957857
2157,0,26.466823435464637,1,1.7079042139996226,0.06112000695668307,0,1,1.8102441926822106
2159,1,53.16419780528587,1,3.8235273674148584,0.1314434884917115,0,1,1.1161442652044156
2161,0,26.905220559439524,0,0.5837906021971317,0.11834963169979895,0,1,1.3569749352574634
2162,0,36.691738419970655,1,4.81720954552668,0.054899703296162894,0,1,1.238676089053868
2163,0,24.669333413606154,0,0.2983632138386483,0.02309832176566884,1,0,1.4723098803451635
2165,1,53.08549851459649,1,4.01604714655619,0.08513037658118838,0,1,1.2376812309792253
2166,0,34.04871849806739,1,6.180721532608202,0.034401679757034564,1,0,1.8880324955361532
2169,1,26.815799544260088,0,2.02174667193713,0.40371847619571355,1,0,0.6093420616117006
2170,1,22.34489749375911,1,0.4976922689578833,0.014384677095535814,1,0,5.745339723885457
2171,1,24.4100600582006,0,1.21947918129921,0.24845744394185187,1,0,0.8494503468314402
2176,1,42.301907907614435,1,2.5580876871964864,0.20759202670608268,0,1,0.908649533641178
2178,1,29.612636180191,1,3.5852963502941315,0.0987217291019471,1,0,1.6925566643345025
2179,1,53.338422196831836,0,8.88217065033653,0.1049628140748049,0,1,1.763528377762541
2181,1,44.39830347955092,0,13.497924958091989,2.081715253591798,1,0,0.5309887781180136
2182,0,25.87449598899949,1,1.623144642361185,0.06601384361941687,1,0,3.1092873403606154
2183,0,41.44371318149791,1,3.7494725272454676,0.12053212284307557,0,1,0.9415385949213427
2184,1,24.55960268229278,0,2.3800695295826624,1.0114538972987752,0,1,2.301745871501257
2186,1,43.01181177134139,1,4.6932577870808405,0.08444393680684392,1,0,1.1047314232046672
2188,1,19.163998702577402,1,0.8642324415984337,0.012940721425924728,0,1,3.5718838609309205
2193,1,35.138882893448006,0,6.019026682060391,0.07500339666235423,1,0,1.2827226739142388
2194,0,40.97927648093086,1,3.675476880712647,0.021389710572439213,0,1,3.031975500261067
2195,1,35.680312547185636,1,7.432320718679253,0.028206003879271968,1,0,1.5426182525153078
2196,1,48.97848168171181,1,3.4110301591000147,0.4160950773604677,0,1,0.6326351777330461
2198,0,51.42990646151303,0,5.046956590619722,0.03041191647200625,1,0,1.2852582650540314
2201,0,51.07174852597356,0,4.990401730707738,0.015874874437848963,1,0,1.2126898239502721
2205,0,21.88266654258958,1,0.7686501867554929,0.0515186809677215,0,1,3.0185300922083327
2206,1,27.06876128570267,1,2.510572719783033,0.25597561933581314,0,1,0.8922429301858766
2207,1,47.983191317433175,0,8.380918681503125,0.16893722655402232,1,0,1.2020722138914501
2208,1,32.24491457252271,1,4.05962483361646,0.1086482552470791,1,0,1.5181365355181573
2211,1,29.695158539977985,0,4.114890616867617,0.03927605511393484,1,0,1.5427128767329836
2215,1,21.64347599855534,0,0.06872111799384184,0.02615861797434782,1,0,1.624991904032946
2216,1,43.89765932646753,1,3.5724745946218106,0.06219287694095854,0,0,1.7642641305476856
2217,1,26.8107351424689,0,2.7394699816791546,0.21564140988453717,1,0,0.9574375570711506
2218,0,27.686534562065823,1,3.8447046710497923,0.029934525270147727,0,1,2.0398769114218758
2220,1,52.06537833774394,0,15.161149298526965,0.392734461894384,0,1,0.6296932317800725
2221,1,54.55153941336812,1,6.166959655343218,0.12429752903708735,0,1,0.7865136782835196
2222,1,68.29534570047959,1,8.829981999461422,0.041574848152914345,0,1,1.10894461798299
2224,1,22.58222614792553,0,0.3696455495124873,0.06811779688064012,1,0,1.8590525660849806
2226,1,30.876128159205408,0,3.5665398658682457,0.7442474210052064,0,1,0.8887197563690822
2228,1,28.428179442280143,1,2.3471091685491885,0.1508421594837217,1,0,0.9549934658040948
2231,1,45.154998036714936,0,11.140597327353262,0.23757872596495977,0,1,0.4872651704029308
2233,1,23.348294780512735,0,0.7292508045773083,0.1893847794904313,1,0,1.0047120261085176
2235,1,29.898807968716934,0,4.319725679984854,0.10058042493281683,1,0,1.7353832845516322
2236,1,42.85109269861446,1,5.246442257661121,0.02365480726718161,1,0,4.061787504075316
2237,1,29.914273615298193,1,3.905931248602368,0.026286256910512673,1,0,2.699726826921818
2239,0,29.936713391243607,0,2.1661829127353593,0.07246790305754924,0,1,1.1599926876154187
2240,1,33.63531292587657,1,4.726520448182569,0.2887804150960793,1,0,0.6828111458000159
2245,0,47.31547830818034,0,3.59972795628124,0.01712420912688417,1,0,1.298629996081563
2246,1,27.558788575285796,1,1.3751442738882291,0.03661629060232041,1,0,2.122023907497825
2247,1,33.728943205684494,0,5.942736939950921,2.9935938403462536,1,0,3.3926634421152793
2248,0,24.920957530881505,1,1.2841975115058357,0.04183453352051281,1,0,3.673524371416315
2250,1,49.89574903085806,0,14.97283456549251,0.8850982605821733,0,0,0.6281629610583257
2256,1,64.28343245239027,1,8.723072740531467,0.018518680738544013,1,0,0.769513817980927
2258,1,20.36049382561226,0,0.14626153701624567,0.0025153043025860633,1,0,5.037109723617062
2259,1,33.364640065821895,1,4.875001672033886,0.2612320660678291,1,0,0.9267681997702428
2261,0,52.05713311095268,1,5.225877145917124,0.05309993554071246,1,0,1.2411058007721116
2262,1,21.703222947812694,1,0.4788845096683092,0.0394912439791506,0,1,3.846912537616329
2268,0,34.017830528781225,1,5.430185463786053,0.22873857942696807,1,0,0.7011018100854524
2274,1,54.03577276953558,1,13.911018920382878,0.14694120077688444,0,1,1.4542709062245236
2277,1,31.564382221959043,0,5.143115075037441,0.1395367297687189,0,1,1.2260779533474397
2278,1,60.49830264160936,1,8.66290808796819,0.025427315743298262,0,1,0.7062245222397423
2279,1,41.71042442783644,1,2.757917084815009,0.04134889280901222,0,1,1.8436422329852638
2283,1,34.04331858679475,0,6.293969100004904,0.3204726576137351,0,1,0.5215877654260755
2284,1,32.00200335283707,1,0.44242303653059256,0.5765366042355557,0,1,0.42917304333571243
2285,1,37.059534537607455,1,7.282027604931674,0.4718468445370716,1,0,0.475520500014645
2287,1,37.74174612926237,0,7.404367437457515,0.9289370106679407,0,1,0.9993258776082758
2289,1,26.912394865461277,0,3.4170218677467834,0.019974767578978536,0,1,1.7398477015599358
2290,1,23.12528537909212,1,1.0367728484404037,0.1070156484256013,1,0,1.2695790468431474
2291,1,74.77422176965324,1,10.83268024176769,0.3370457748616662,1,1,0.3516141369539308
2292,0,38.75385698327506,0,4.387887726385897,0.10681424469953793,1,0,0.9049364021881773
2293,0,40.42417668731133,0,3.5620906629625027,0.021752568769106695,1,0,1.4698839628764853
2294,1,22.9983524340999,0,1.543963573617868,0.03672911589915895,1,0,3.0891003167970337
2297,1,27.792101391214953,0,4.017810025361568,0.02195433843853456,1,0,1.9861348248017232
2299,1,29.989315291361574,0,3.956426639799504,0.10585852278865993,1,0,1.9156795057610196
2300,1,53.379149170340256,0,13.157756033638258,0.0016404319936214051,1,0,10.239925169382177
2303,0,40.24534833956373,0,4.0488727724773295,0.0017735742360303064,0,1,1.8520709623049023
2306,1,55.48167990384458,1,5.064813300582783,0.057190632419978904,0,1,1.1429378477670549
2307,1,54.38324248369918,0,10.526269754974216,0.34881450521340174,0,1,0.7411173819015817
2310,1,26.99041774513473,1,3.085493371996839,0.2160603787473625,1,0,1.1932041375999025
2316,1,52.96435357880078,1,5.031799350774557,0.1127811417049096,0,1,0.8516802665690781
2317,1,36.40749389471639,1,5.206763096640843,0.008738060000335057,1,0,1.8219601970023838
2318,1,21.71887596995018,0,0.8882937229475751,0.21240005041152088,1,0,1.1217414716155483
2320,0,25.39250159562996,1,0.10643790688861232,0.2672442313098822,1,0,0.8831998772176621
2321,1,32.86362545593836,1,3.3494458805343963,0.0715664112320602,0,1,1.3966877067399759
2322,1,44.660048253077676,0,14.398225149382826,0.1242074836687479,1,0,0.8755718084628425
2326,1,47.34729122750747,0,11.379705760461844,0.2879577126429833,0,0,0.4786453916649806
2327,1,48.60864850814293,1,13.403366104352477,3.9515135864845785,1,0,3.1156082610326363
2329,1,44.51299925774923,1,13.4184539584008,0.2882813354996516,1,0,0.503635596060296
2332,1,55.490786037660676,1,4.668259643951133,0.4832786155836821,0,0,0.37949224321770214
2335,1,28.36653524700461,1,2.689055067240975,0.06810380338120314,1,0,2.353796195773449
2336,1,19.169652714177964,0,1.4502155682849183,1.819561161453509,1,0,1.1095625323599534
